"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5739820";"";"None";"499.61";"0";"4.00";"BDBM593815";"Cc1ncc(/C=C/C(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(OCC(F)F)nc4CC3)CC2)cn1";"Ki";"'='";"350.0";"nM";"6.46";"";"1258822";"UO_0000065";"12.92";"0.24";"2.46";"8.05";"0";"CHEMBL5739045";"Binding Inhibition for Dopamine D2 Receptor: Buffer solution: 50 mM Tris-HCl (35409-45, Nacalai Tesque) (pH 7.4) containing 120 mM NaCl (31320-05, Nacalai Tesque), 1 mM MgCl.06HO (20909-55, Nacalai Tesque), 5 mM KCl (28514-75, Nacalai Tesque) and 2 mM CaCl) (067-31, NAKARAI CHEMICALS, LTD.)Radioligand: (final concentration) 1.2 nM [H]-Methylspiperone ([HN-methyl-]-Methylspiperone, NET-856, 83.8 Ci/mmol, PerkinElmer) Non-specific ligand: (final concentration) 10 μM Butaclamol [(+)-Butaclamol Hydrochloride, D033, Sigma] SPA beads solution: SPA beads [WGA PVT SPA Scintillation Beads, RPNQ0001 (500 mg), RPNQ0060 (2 g), PerkinElmer] (0.2 mg/well)Incubation time and temperature: 120 min at 25° C.Kd: 0.272 nM(Preparation of Solutions of Non-Specific Ligand or the Compounds of the Present Invention)Butaclamol or the compounds of the present invention were weighed and DMSO was added to make a 10 mM solution. This solution was diluted to each concentration.(Preparation of Radioligand Solution),[H]-Methylspiperone was weighed and the buffer solution was added to make a 3.6 nM solution.(Preparation of SPA Beads Solution) SPA beads were weighed and stirred in water to make a 50 mg/mL solution. Using this solution, a mixture with the cell membranes was prepared.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5729591";"37";"BindingDB Patent Bioactivity Data";"";"2023";"None";"";"";"";"350.0"
"CHEMBL5820551";"";"None";"555.64";"1";"4.84";"BDBM593833";"Cc1ncc(/C=C/C(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCCC(F)(F)F)sc4CC3)CC2)cn1";"Ki";"'>'";"2200.0";"nM";"";"";"1258840";"UO_0000065";"";"";"";"";"0";"CHEMBL5739045";"Binding Inhibition for Dopamine D2 Receptor: Buffer solution: 50 mM Tris-HCl (35409-45, Nacalai Tesque) (pH 7.4) containing 120 mM NaCl (31320-05, Nacalai Tesque), 1 mM MgCl.06HO (20909-55, Nacalai Tesque), 5 mM KCl (28514-75, Nacalai Tesque) and 2 mM CaCl) (067-31, NAKARAI CHEMICALS, LTD.)Radioligand: (final concentration) 1.2 nM [H]-Methylspiperone ([HN-methyl-]-Methylspiperone, NET-856, 83.8 Ci/mmol, PerkinElmer) Non-specific ligand: (final concentration) 10 μM Butaclamol [(+)-Butaclamol Hydrochloride, D033, Sigma] SPA beads solution: SPA beads [WGA PVT SPA Scintillation Beads, RPNQ0001 (500 mg), RPNQ0060 (2 g), PerkinElmer] (0.2 mg/well)Incubation time and temperature: 120 min at 25° C.Kd: 0.272 nM(Preparation of Solutions of Non-Specific Ligand or the Compounds of the Present Invention)Butaclamol or the compounds of the present invention were weighed and DMSO was added to make a 10 mM solution. This solution was diluted to each concentration.(Preparation of Radioligand Solution),[H]-Methylspiperone was weighed and the buffer solution was added to make a 3.6 nM solution.(Preparation of SPA Beads Solution) SPA beads were weighed and stirred in water to make a 50 mg/mL solution. Using this solution, a mixture with the cell membranes was prepared.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5729591";"37";"BindingDB Patent Bioactivity Data";"";"2023";"None";"";"";"";"2200.0"
"CHEMBL5916074";"";"None";"373.52";"0";"3.63";"BDBM476257";"COc1cc(/C=C/CNCCCC2CCc3nc(N)sc3C2)ccc1O";"Ki";"'='";"4634.0";"nM";"5.33";"";"987416";"UO_0000065";"14.28";"0.28";"1.70";"6.63";"0";"CHEMBL5736223";"radioligand competition assay: A well established radioligand competition assay was carried out to evaluate binding affinity of the test compounds and were compared with that of the reference agent (S)-5-OH-DPAT (Table 3). Binding affinity to rat DA D2 and D3 receptors expressed in HEK-293 cells was determined as described by us previously. Table 3 lists the binding data of new compounds. Compounds (±)-90a-c, which incorporate racemic 2-aminothiazole head group and a piperazine ring connected to the different positions of the carbazole ring, exhibited high affinity for D3 and low to moderate affinity for D2 receptors. When the positions of attachment are at carbon 2 and 3 of the carbazole moiety for compounds 90a and 90b, respectively, both the compounds displayed low affinity for D2 and high affinity for the D3 receptors with high selectivity (Ki, D2=902 nM, D3=6.18 nM, D2/D3=146 and D2=612 nM, D3=3.12 nM, D2/D3=196 for 90a and 90b, respectively). Interestingly, covalent attachment at position 4 of the carbazole ring dramatically improved the affinity for D2 while that for D3 receptor remained the same (Ki, D2=76.9 nM, D3=7.8 nM, D2/D3=9.86 for 90c). This indicated highest tolerance of the 4-substituted carbazole derivative for interaction with the D2 and D3 receptors. As expected, we observed a 2-4-fold improvement in binding affinity when enantiomerically pure aminothiazole moiety was attached to the carbazole as in (−)-91a and (−)-91b compared to their racemic counterparts (Ki, D2=504 nM, D3=3.94 nM, D2/D3=128 and D2=135 nM, D3=3.80 nM, D2/D3=35 for (−)-91a and (−)-91b respectively). However, for (−)-91c we did not observe much difference from its racemic version.Next, the effect of bioisosteric replacement of the aminothiazole moiety with aminotetraline functionality on the receptor binding of target compounds was evaluated. In corroboration with our previous results, aminotetraline substituted compounds (±)-94a-c and (−)-95a-c exhibited high affinity at both D2 and D3 receptors. For instance, the aminotetraline analogue (−)-95a has been found to have very high affinity for D2 while displaying subnanomolar affinity for D3 receptor compared to the corresponding thiazolidium counterpart (−)-91a (Ki, D2=71.2 nM, D3=0.40 nM, D2/D3=177 for (−)-95a vs D2=504 nM, D3=3.94 nM, D2/D3=128 for (−)-91a). Among the three enantiomerically pure isomers (−)-95a-c, which differ only in the substitution positions at the carbazole moiety, positions 2, 3 and 4, showed variable binding affinity at both D2 and D3 receptors (Ki, D2=71.2 nM, D3=0.40 nM for (−)-95a (D2=61.6 nM, D3=1.94 nM for (−)-95b and D2=16.9 nM, D3=0.36 nM for (−)-95c). As discussed before, substitution at the 4-position of the carbazole aromatic ring resulted in compounds 90c, (−)-91c, 94c and (−)-95c) with better D2/D3 binding affinities in comparison to other isomeric analogues with compound (−)-95c exhibiting the highest affinity among all the molecules, underscoring the importance of positional attachment to the carbazole ring. Finally, the binding affinities were evaluated for another series of compounds in which the piperazine ring of the agonist fragment was appended directly to the carbazole nitrogen atom through a methylene linker. As shown in Table 3, enantiomeric compound (−)-101 displayed relatively higher binding affinity at D2 and comparable affinity at D3 receptor with moderate selectivity compared to the racemic compound (±)-100 (Ki, D2=435 nM, D3=6.60 nM, D2/D3=65.9 and D2=82.6 nM, D3=7.18 nM, D2/D3=12 for 100 and (−)-101, respectively).";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728171";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"4634.0"
"CHEMBL5855629";"";"None";"505.57";"1";"4.16";"BDBM432303";"Cn1c(SCCCN2CCO[C@H](c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C(N)=O)cc1";"Ki";"'='";"13804.0";"nM";"4.86";"";"877136";"UO_0000065";"9.61";"0.19";"0.70";"5.63";"0";"CHEMBL5734900";"[3H]-Spiperone Binding Assay at hD2 Recombinant Receptor: CHO cells stably expressing human dopamine receptor type 2, long variant (hD2L), coupled to Gα16 protein (CHO-Gα16-hD2L) were re-suspended in 20 mM HEPES, 2 mM EDTA (pH 7.4), homogenised and centrifuged at 40,000 g (20 min, 4° C.). After re-suspension, homogenization and centrifugation as above, the final pellet was re-suspended in 20 mM HEPES, 100 mM NaCl, 10 mM MgCl2, 1 mM EDTA (pH 7.4) and aliquots were kept at −80° C. [3H]-Spiperone Binding experiments were performed in 96 deep-well polypropylene plates in 50 mM Tris/HCl, 120 mM NaCl, 5 mM KCl, 5 mM MgCl2 (pH 7.4). Compounds of invention were serially diluted in DMSO at 100 fold final concentrations in the assay (1% DMSO final in the assay). Displacement was performed in the presence of 0.08 nM [3H]-Spiperone. The reaction was initiated by the addition of membrane suspension (2 μg of protein for CHO-hD2 membranes) and lasted for 120 min at 23° C. in a final volume of 1000 μl. Non specific binding (NSB) was determined in the presence of 0.1 μM Spiperone. The binding reaction was stopped by rapid filtration through GF/B filterplates pre-soaked in 0.5% polyetylenimmine (PEI) using a Packard cell harvester. After washing with ice-cold 0.9% NaCl, the plate was left to dry before the addition of Microscint 20 (50 μl/well, PerkinElmer). Radioactivity was counted with a TopCount (PerkinElmer). Data were analysed by non-linear regression analysis using GraphPad Prism 5.0 (GraphPad Software) or XLfit Version 5.2.0.0 (Copyright © 2006-2009 ID Business Solutions Ltd). Saturation binding experiments were performed similar to the competition binding experiments using a radioligand concentrations ranging from 0.011 to 3.0 nM. Ref: Durcan M. J. et al. (1995). Is Clozapine selective for the dopamine D4 receptor? Life Sciences, 57: 275-283. Petrus J. et al. (2001). Real-time analysis of dopamine: antagonist interactions at recombinant human D2long receptor upon modulation of its activation state. Brit. J. Pharmacol. 134, 88±97.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727554";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"13804.0"
"CHEMBL3764306";"";"None";"506.55";"1";"3.55";"BDBM50139851";"Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C(N)=O)nc1";"Ki";"'='";"24547.0";"nM";"4.61";"";"877150";"UO_0000065";"9.10";"0.18";"1.06";"4.65";"1";"CHEMBL5734900";"[3H]-Spiperone Binding Assay at hD2 Recombinant Receptor: CHO cells stably expressing human dopamine receptor type 2, long variant (hD2L), coupled to Gα16 protein (CHO-Gα16-hD2L) were re-suspended in 20 mM HEPES, 2 mM EDTA (pH 7.4), homogenised and centrifuged at 40,000 g (20 min, 4° C.). After re-suspension, homogenization and centrifugation as above, the final pellet was re-suspended in 20 mM HEPES, 100 mM NaCl, 10 mM MgCl2, 1 mM EDTA (pH 7.4) and aliquots were kept at −80° C. [3H]-Spiperone Binding experiments were performed in 96 deep-well polypropylene plates in 50 mM Tris/HCl, 120 mM NaCl, 5 mM KCl, 5 mM MgCl2 (pH 7.4). Compounds of invention were serially diluted in DMSO at 100 fold final concentrations in the assay (1% DMSO final in the assay). Displacement was performed in the presence of 0.08 nM [3H]-Spiperone. The reaction was initiated by the addition of membrane suspension (2 μg of protein for CHO-hD2 membranes) and lasted for 120 min at 23° C. in a final volume of 1000 μl. Non specific binding (NSB) was determined in the presence of 0.1 μM Spiperone. The binding reaction was stopped by rapid filtration through GF/B filterplates pre-soaked in 0.5% polyetylenimmine (PEI) using a Packard cell harvester. After washing with ice-cold 0.9% NaCl, the plate was left to dry before the addition of Microscint 20 (50 μl/well, PerkinElmer). Radioactivity was counted with a TopCount (PerkinElmer). Data were analysed by non-linear regression analysis using GraphPad Prism 5.0 (GraphPad Software) or XLfit Version 5.2.0.0 (Copyright © 2006-2009 ID Business Solutions Ltd). Saturation binding experiments were performed similar to the competition binding experiments using a radioligand concentrations ranging from 0.011 to 3.0 nM. Ref: Durcan M. J. et al. (1995). Is Clozapine selective for the dopamine D4 receptor? Life Sciences, 57: 275-283. Petrus J. et al. (2001). Real-time analysis of dopamine: antagonist interactions at recombinant human D2long receptor upon modulation of its activation state. Brit. J. Pharmacol. 134, 88±97.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727554";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"24547.0"
"CHEMBL5905387";"";"None";"349.41";"0";"1.99";"BDBM555036";"CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)CO";"Ki";"'='";"711.0";"nM";"6.15";"";"1170750";"UO_0000065";"17.60";"0.34";"4.16";"8.81";"0";"CHEMBL5738103";"Binding Activity Assay: Human 5-HT2A Receptor, Human 5-HT7 Receptor, and Human D2 Receptor: Binding affinity of the present compound for human 5-HT2A receptor, human 5-HT7 receptor, and human D2 receptor was measured by the following procedures.CHO cell membrane fraction in which human 5-HT2A receptor, human 5-HT7 receptor, or human D2 receptor was expressed was purchased from PerkinElmer, Inc. In a test for evaluating binding affinity, a test compound dissolved in dimethylsulfoxide (DMSO) and each receptor membrane sample diluted in buffer were mixed with [3H]Ketanserin, [3H]SB-269970, or [3H]Spiperone (all purchased from PerkinElmer, Inc.) for 5-HT2A receptor, 5-HT7 receptor, or D2 receptor, respectively. Each mixture was incubated at room temperature for 60 minutes. Non specific binding to receptors was obtained from a competitive binding test in the presence of 10 μmol/L 8-OH-DPAT, 10 μmol/L Mianserin, or 10 μmol/L Spiperone, respectively. Radioactivity caused by binding to receptors was measured with a liquid scintillation counter (PerkinElmer, Inc.), and 50% inhibition concentration was calculated.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5729119";"37";"BindingDB Patent Bioactivity Data";"";"2022";"None";"";"";"";"711.0"
"CHEMBL6033170";"";"None";"417.40";"0";"2.92";"BDBM555058";"CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)C(O)C(F)(F)F";"Ki";"'='";"247.0";"nM";"6.61";"";"1170816";"UO_0000065";"15.83";"0.31";"3.69";"9.46";"0";"CHEMBL5738103";"Binding Activity Assay: Human 5-HT2A Receptor, Human 5-HT7 Receptor, and Human D2 Receptor: Binding affinity of the present compound for human 5-HT2A receptor, human 5-HT7 receptor, and human D2 receptor was measured by the following procedures.CHO cell membrane fraction in which human 5-HT2A receptor, human 5-HT7 receptor, or human D2 receptor was expressed was purchased from PerkinElmer, Inc. In a test for evaluating binding affinity, a test compound dissolved in dimethylsulfoxide (DMSO) and each receptor membrane sample diluted in buffer were mixed with [3H]Ketanserin, [3H]SB-269970, or [3H]Spiperone (all purchased from PerkinElmer, Inc.) for 5-HT2A receptor, 5-HT7 receptor, or D2 receptor, respectively. Each mixture was incubated at room temperature for 60 minutes. Non specific binding to receptors was obtained from a competitive binding test in the presence of 10 μmol/L 8-OH-DPAT, 10 μmol/L Mianserin, or 10 μmol/L Spiperone, respectively. Radioactivity caused by binding to receptors was measured with a liquid scintillation counter (PerkinElmer, Inc.), and 50% inhibition concentration was calculated.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5729119";"37";"BindingDB Patent Bioactivity Data";"";"2022";"None";"";"";"";"247.0"
"CHEMBL5800878";"";"None";"377.46";"0";"2.77";"BDBM555059";"CC(C)N(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)CCO";"Ki";"'<'";"100.0";"nM";"";"";"1170819";"UO_0000065";"";"";"";"";"0";"CHEMBL5738103";"Binding Activity Assay: Human 5-HT2A Receptor, Human 5-HT7 Receptor, and Human D2 Receptor: Binding affinity of the present compound for human 5-HT2A receptor, human 5-HT7 receptor, and human D2 receptor was measured by the following procedures.CHO cell membrane fraction in which human 5-HT2A receptor, human 5-HT7 receptor, or human D2 receptor was expressed was purchased from PerkinElmer, Inc. In a test for evaluating binding affinity, a test compound dissolved in dimethylsulfoxide (DMSO) and each receptor membrane sample diluted in buffer were mixed with [3H]Ketanserin, [3H]SB-269970, or [3H]Spiperone (all purchased from PerkinElmer, Inc.) for 5-HT2A receptor, 5-HT7 receptor, or D2 receptor, respectively. Each mixture was incubated at room temperature for 60 minutes. Non specific binding to receptors was obtained from a competitive binding test in the presence of 10 μmol/L 8-OH-DPAT, 10 μmol/L Mianserin, or 10 μmol/L Spiperone, respectively. Radioactivity caused by binding to receptors was measured with a liquid scintillation counter (PerkinElmer, Inc.), and 50% inhibition concentration was calculated.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5729119";"37";"BindingDB Patent Bioactivity Data";"";"2022";"None";"";"";"";"100.0"
"CHEMBL6062801";"";"None";"417.53";"0";"3.55";"BDBM555068";"CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)[C@H]1CC[C@@H](O)CC1";"Ki";"'<'";"100.0";"nM";"";"";"1170846";"UO_0000065";"";"";"";"";"0";"CHEMBL5738103";"Binding Activity Assay: Human 5-HT2A Receptor, Human 5-HT7 Receptor, and Human D2 Receptor: Binding affinity of the present compound for human 5-HT2A receptor, human 5-HT7 receptor, and human D2 receptor was measured by the following procedures.CHO cell membrane fraction in which human 5-HT2A receptor, human 5-HT7 receptor, or human D2 receptor was expressed was purchased from PerkinElmer, Inc. In a test for evaluating binding affinity, a test compound dissolved in dimethylsulfoxide (DMSO) and each receptor membrane sample diluted in buffer were mixed with [3H]Ketanserin, [3H]SB-269970, or [3H]Spiperone (all purchased from PerkinElmer, Inc.) for 5-HT2A receptor, 5-HT7 receptor, or D2 receptor, respectively. Each mixture was incubated at room temperature for 60 minutes. Non specific binding to receptors was obtained from a competitive binding test in the presence of 10 μmol/L 8-OH-DPAT, 10 μmol/L Mianserin, or 10 μmol/L Spiperone, respectively. Radioactivity caused by binding to receptors was measured with a liquid scintillation counter (PerkinElmer, Inc.), and 50% inhibition concentration was calculated.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5729119";"37";"BindingDB Patent Bioactivity Data";"";"2022";"None";"";"";"";"100.0"
"CHEMBL5787400";"";"None";"399.49";"0";"1.79";"BDBM555075";"CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)S(=O)(=O)CCO";"Ki";"'='";"309.0";"nM";"6.51";"";"1170867";"UO_0000065";"16.30";"0.33";"4.72";"7.49";"0";"CHEMBL5738103";"Binding Activity Assay: Human 5-HT2A Receptor, Human 5-HT7 Receptor, and Human D2 Receptor: Binding affinity of the present compound for human 5-HT2A receptor, human 5-HT7 receptor, and human D2 receptor was measured by the following procedures.CHO cell membrane fraction in which human 5-HT2A receptor, human 5-HT7 receptor, or human D2 receptor was expressed was purchased from PerkinElmer, Inc. In a test for evaluating binding affinity, a test compound dissolved in dimethylsulfoxide (DMSO) and each receptor membrane sample diluted in buffer were mixed with [3H]Ketanserin, [3H]SB-269970, or [3H]Spiperone (all purchased from PerkinElmer, Inc.) for 5-HT2A receptor, 5-HT7 receptor, or D2 receptor, respectively. Each mixture was incubated at room temperature for 60 minutes. Non specific binding to receptors was obtained from a competitive binding test in the presence of 10 μmol/L 8-OH-DPAT, 10 μmol/L Mianserin, or 10 μmol/L Spiperone, respectively. Radioactivity caused by binding to receptors was measured with a liquid scintillation counter (PerkinElmer, Inc.), and 50% inhibition concentration was calculated.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5729119";"37";"BindingDB Patent Bioactivity Data";"";"2022";"None";"";"";"";"309.0"
